Time,V(vout2) Magnitude,V(vout2) Phase
138.356637897177,0.00134466462854137,-0.445689877999933
138.675582887188,0.00135163282090677,-0.446717682394696
138.995263121334,0.00135863317992899,-0.447747858779222
139.315680294529,0.00136566585411362,-0.448780412639929
139.636836105593,0.00137273099263646,-0.449815349476007
139.958732257261,0.00137982874538789,-0.450852674799449
140.281370456195,0.00138695926292847,-0.451892394135088
140.60475241299,0.00139412269652372,-0.452934513020621
140.928879842186,0.00140131919813244,-0.453979037006644
141.253754462274,0.00140854892042221,-0.455025971656676
141.579377995707,0.00141581201676163,-0.456075322547201
141.905752168908,0.0014231086412261,-0.457127095267688
142.232878712281,0.00143043894861133,-0.458181295420624
142.560759360218,0.00143780309440436,-0.459237928621556
142.889395851109,0.0014452012348376,-0.460297000499098
143.218789927353,0.00145263352685406,-0.461358516694991
143.548943335364,0.00146010012811897,-0.462422482864115
143.879857825583,0.00146760119702549,-0.463488904674523
144.211535152486,0.00147513689270437,-0.464557787807481
144.543977074592,0.00148270737501819,-0.465629137957482
144.877185354475,0.00149031280456322,-0.466702960832308
145.211161758773,0.0014979533426791,-0.467779262153021
145.545908058195,0.00150562915145456,-0.46885804765403
145.881426027534,0.0015133403937217,-0.469939323083105
146.217717445671,0.00152108723307905,-0.471023094201409
146.55478409559,0.00152886983384726,-0.47210936678354
146.892627764385,0.00153668836114618,-0.473198146617552
147.231250243271,0.00154454298083126,-0.474289439504993
147.570653327588,0.00155243385953399,-0.475383251260931
147.910838816819,0.00156036116464262,-0.476479587714003
148.251808514594,0.00156832506434655,-0.477578454706421
148.593564228699,0.00157632572758416,-0.478679858094027
148.93610777109,0.0015843633240853,-0.479783803746316
149.279440957898,0.00159243802436356,-0.480890297546466
149.623565609442,0.0016005499997104,-0.48199934539138
149.968483550236,0.0016086994222319,-0.483110953191706
150.314196609001,0.00161688646480041,-0.484225126871883
150.660706618673,0.00162511130110092,-0.485341872370167
151.008015416413,0.00163337410562329,-0.486461195638658
151.356124843619,0.00164167505365838,-0.487583102643346
151.705036745932,0.00165001432130383,-0.488707599364138
152.054752973248,0.00165839208547177,-0.489834691794888
152.405275379728,0.00166680852390229,-0.490964385943434
152.756605823806,0.00167526381514804,-0.492096687831631
153.108746168202,0.00168375813856065,-0.493231603495384
153.461698279928,0.00169229167437949,-0.494369138984683
153.815464030302,0.00170086460362363,-0.49550930036363
154.170045294954,0.00170947710815741,-0.496652093710491
154.52544395384,0.00171812937071164,-0.497797525117699
154.881661891247,0.0017268215748257,-0.498945600691923
155.238700995807,0.00173555390491895,-0.500096326554071
155.596563160506,0.00174432654623279,-0.501249708839346
155.955250282694,0.00175313968488854,-0.502405753697268
156.314764264094,0.00176199350785657,-0.503564467291716
156.675107010813,0.00177088820296398,-0.504725855800955
157.036280433354,0.0017798239589139,-0.505889925417675
157.39828644662,0.00178880096528351,-0.507056682349028
157.761126969933,0.00179781941252408,-0.508226132816652
158.124803927037,0.0018068794919474,-0.509398283056721
158.48931924611,0.00181598139577786,-0.510573139319965
158.854674859776,0.00182512531711388,-0.511750707871713
159.220872705115,0.00183431144993944,-0.512930994991931
159.587914723672,0.00184353998914722,-0.514114006975245
159.955802861465,0.00185281113052315,-0.51529975013099
160.324539069002,0.00186212507075415,-0.516488230783237
160.694125301286,0.00187148200744346,-0.517679455270824
161.064563517825,0.00188088213909913,-0.518873429947409
161.435855682647,0.00189032566514362,-0.520070161181487
161.808003764305,0.00189981278593691,-0.521269655356431
162.181009735891,0.00190934370275531,-0.522471918870531
162.554875575047,0.00191891861778368,-0.523676958137033
162.92960326397,0.0019285377341791,-0.524884779584164
163.305194789432,0.00193820125600527,-0.526095389655175
163.681652142779,0.00194790938829226,-0.527308794808376
164.058977319952,0.00195766233699986,-0.528525001517175
164.437172321491,0.00196746030903302,-0.529744016270107
164.816239152549,0.00197730351228037,-0.530965845570878
165.1961798229,0.00198719215556599,-0.532190495938395
165.576996346951,0.00199712644868413,-0.533417973906809
165.958690743754,0.00200710660240496,-0.534648286025549
166.341265037015,0.00201713282846686,-0.535881438859347
166.724721255104,0.00202720533958022,-0.537117438988303
167.109061431069,0.00203732434944674,-0.538356293007892
167.494287602642,0.00204749007275554,-0.539598007529015
167.880401812254,0.00205770272517546,-0.540842589178042
168.267406107045,0.0020679625233897,-0.542090044596832
168.655302538872,0.00207826968506306,-0.543340380442789
169.044093164324,0.00208862442888046,-0.544593603388881
169.433780044731,0.00209902697453348,-0.545849720123698
169.824365246172,0.00210947754271061,-0.54710873735147
170.215850839493,0.00211997635514938,-0.548370661792117
170.60823890031,0.00213052363459194,-0.549635500181282
171.001531509027,0.00214111960481978,-0.550903259270366
171.39573075084,0.00215176449063054,-0.55217394582658
171.790838715757,0.00216245851788044,-0.553447566632965
172.186857498599,0.00217320191345341,-0.554724128488437
172.583789199018,0.00218399490529574,-0.556003638207831
172.981635921508,0.00219483772239492,-0.557286102621931
173.380399775412,0.00220573059479303,-0.558571528577515
173.780082874935,0.00221667375360029,-0.559859922937387
174.180687339159,0.00222766743101043,-0.561151292580424
174.582215292048,0.00223871186026406,-0.562445644401606
174.984668862463,0.0022498072756891,-0.563742985312065
175.388050184174,0.00226095391269308,-0.565043322239109
175.792361395867,0.00227215200778239,-0.566346662126274
176.197604641161,0.00228340179853528,-0.567653011933362
176.603782068614,0.00229470352364422,-0.568962378636478
177.01089583174,0.00230605742290051,-0.570274769228058
177.418948089014,0.00231746373720383,-0.57159019071693
177.82794100389,0.00232892270854879,-0.572908650128345
178.237876744807,0.00234043458007885,-0.574230154504006
178.648757485203,0.00235199959603811,-0.57555471090212
179.060585403527,0.0023636180018002,-0.576882326397431
179.47336268325,0.00237529004388565,-0.578213008081268
179.887091512876,0.0023870159699348,-0.579546763061584
180.301774085954,0.00239879602874835,-0.580883598462979
180.71741260109,0.00241063047027184,-0.582223521426767
181.134009261958,0.00242251954558796,-0.583566539110998
181.551566277311,0.0024344635069705,-0.584912658690501
181.970085860996,0.0024464626078342,-0.586261887356931
182.389570231961,0.00245851710277519,-0.587614232318807
182.810021614272,0.0024706272475556,-0.588969700801551
183.231442237119,0.0024827932991266,-0.590328300047529
183.653834334832,0.00249501551562455,-0.591690037316095
184.077200146893,0.00250729415638838,-0.593054919883622
184.501541917945,0.00251962948193246,-0.594422955043566
184.926861897805,0.00253202175399488,-0.595794150106483
185.353162341478,0.00254447123550846,-0.597168512400079
185.780445509167,0.00255697819062578,-0.59854604926926
186.208713666284,0.00256954288473266,-0.599926768076164
186.637969083464,0.00258216558441731,-0.601310676200199
187.068214036577,0.00259484655751075,-0.602697781038105
187.499450806739,0.00260758607308487,-0.60408809000397
187.931681680324,0.00262038440144664,-0.605481610529289
188.364908948977,0.00263324181415541,-0.606878350063006
188.799134909627,0.00264615858401904,-0.608278316071546
189.234361864495,0.00265913498512085,-0.609681516038866
189.670592121112,0.00267217129279456,-0.6110879574665
190.107827992327,0.00268526778365505,-0.612497647873588
190.546071796322,0.00269842473558877,-0.613910594796939
190.985325856621,0.00271164242776713,-0.615326805791053
191.425592502106,0.00272492114065425,-0.616746288428182
191.866874067026,0.00273826115600495,-0.61816905029836
192.309172891013,0.00275166275687824,-0.619595099009454
192.752491319091,0.00276512622763924,-0.621024442187203
193.196831701689,0.00277865185397065,-0.62245708747527
193.642196394658,0.00279223992287473,-0.623893042535269
194.088587759275,0.00280589072266744,-0.625332315046826
194.536008162263,0.00281960454301503,-0.626774912707614
194.984459975802,0.00283338167490512,-0.6282208432334
195.433945577536,0.00284722241067942,-0.629670114358088
195.884467350596,0.00286112704402217,-0.631122733833756
196.336027683602,0.00287509586998895,-0.632578709430724
196.788628970681,0.00288912918497975,-0.634038048937563
197.242273611482,0.0029032272867755,-0.635500760161172
197.696964011183,0.00291739047453227,-0.636966850926802
198.152702580507,0.00293161904878125,-0.638436329078114
198.609491735734,0.00294591331144993,-0.639909202477214
199.067333898716,0.00296027356585432,-0.641385479004704
199.526231496885,0.00297470011671437,-0.642865166559724
199.986186963271,0.00298919327015584,-0.644348273060001
200.447202736513,0.00300375333371223,-0.645834806441892
200.90928126087,0.00301838061635939,-0.647324774660426
201.372424986236,0.00303307542848084,-0.648818185689361
201.836636368153,0.00304783808189663,-0.650315047521212
202.301917867824,0.00306266888987293,-0.651815368167316
202.768271952125,0.0030775681671085,-0.65331915565787
203.235701093619,0.00309253622978288,-0.654826418041967
203.704207770569,0.00310757339551777,-0.656337163387658
204.17379446695,0.00312267998340012,-0.657851399781995
204.644463672464,0.00313785631399368,-0.65936913533107
205.116217882553,0.00315310270934667,-0.66089037816007
205.589059598411,0.00316841949300136,-0.662415136413318
206.062991326997,0.00318380698997479,-0.663943418254323
206.53801558105,0.00319926552680495,-0.665475231865825
207.014134879101,0.0032147954315238,-0.66701058544985
207.491351745488,0.00323039703369382,-0.668549487227738
207.969668710366,0.00324607066438487,-0.670091945440217
208.449088309726,0.00326181665620882,-0.671637968347429
208.929613085401,0.00327763534330603,-0.673187564228991
209.411245585086,0.00329352706136264,-0.67474074138403
209.893988362349,0.00330949214760286,-0.676297508131247
210.377843976644,0.00332553094084286,-0.677857872808955
210.862814993325,0.00334164378142906,-0.679421843775121
211.348903983661,0.00335783101129786,-0.680989429407426
211.836113524847,0.00337409297396012,-0.682560638103322
212.324446200018,0.00339043001452048,-0.684135478280046
212.813904598268,0.00340684247965797,-0.685713958374717
213.304491314654,0.00342333071767802,-0.687296086844339
213.79620895022,0.00343989507848933,-0.688881872165871
214.289060112002,0.00345653591359992,-0.69047132283629
214.78304741305,0.0034732535761653,-0.69206444737261
215.278173472434,0.00349004842095178,-0.693661254311962
215.774440915263,0.0035069208043808,-0.695261752211616
216.271852372698,0.00352387108450956,-0.696865949649048
216.770410481966,0.00354089962105219,-0.698473855221983
217.270117886371,0.0035580067753913,-0.700085477548461
217.770977235312,0.0035751929105798,-0.701700825266848
218.272991184296,0.00359245839132743,-0.703319907035934
218.776162394951,0.00360980358404691,-0.70494273153495
219.280493535041,0.00362722885684815,-0.706569307463641
219.785987278479,0.00364473457952853,-0.708199643542291
220.292646305342,0.0036623211236095,-0.709833748511793
220.800473301886,0.00367998886230182,-0.711471631133702
221.30947096056,0.0036977381705672,-0.713113300190273
221.819641980018,0.00371556942508933,-0.714758764484515
222.330989065136,0.00373348300428924,-0.716408032840259
222.843514927026,0.00375147928835032,-0.718061114102187
223.357222283049,0.0037695586591932,-0.719718017135893
223.87211385683,0.00378772150052196,-0.721378750827933
224.388192378273,0.0038059681977778,-0.723043324085894
224.905460583574,0.00382429913823927,-0.724711745838411
225.423921215239,0.00384271471093346,-0.726384025035255
225.943577022094,0.00386121530667845,-0.728060170647362
226.464430759302,0.00387980131814485,-0.729740191666895
226.986485188378,0.00389847313976134,-0.731424097107296
227.509743077203,0.00391723116782063,-0.733111896003341
228.034207200038,0.00393607580042733,-0.734803597411183
228.559880337539,0.00395500743752104,-0.73649921040842
229.086765276773,0.00397402648090713,-0.738198744094136
229.614864811232,0.00399313333423355,-0.739902207588957
230.144181740846,0.00401232840300812,-0.741609610035115
230.674718872003,0.00403161209463894,-0.743320960596484
231.206479017555,0.00405098481839387,-0.745036268458645
231.739464996843,0.0040704469854197,-0.746755542828954
232.273679635706,0.00408999900879997,-0.74847879293655
232.809125766496,0.00410964130349703,-0.750206028032471
233.345806228096,0.00412937428641179,-0.751937257389654
233.883723865931,0.00414919837634887,-0.753672490303032
234.422881531988,0.0041691139940629,-0.75541173608956
234.963282084826,0.00418912156225452,-0.75715500408827
235.504928389596,0.00420922150555878,-0.758902303660365
236.047823318053,0.0042294142506087,-0.760653644189214
236.591969748571,0.00424970022595804,-0.762409035080461
237.137370566161,0.00427007986219312,-0.764168485762046
237.684028662483,0.00429055359185942,-0.765932005684279
238.231946935864,0.0043111218495001,-0.767699604319889
238.781128291313,0.00433178507168293,-0.769471291164084
239.331575640534,0.00435254369697511,-0.771247075734597
239.883291901944,0.00437339816598761,-0.773026967571757
240.436280000689,0.00439434892135572,-0.774810976238538
240.990542868655,0.00441539640775452,-0.776599111320615
241.546083444489,0.00443654107193723,-0.77839138242642
242.102904673613,0.00445778336270054,-0.780187799187205
242.661009508237,0.00447912373092497,-0.781988371257094
243.220400907377,0.00450056262956516,-0.783793108313137
243.78108183687,0.0045221005136787,-0.785602020055384
244.343055269392,0.00454373784042222,-0.787415116206921
244.90632418447,0.00456547506906092,-0.789232406513946
245.470891568498,0.00458731266099551,-0.791053900745808
246.036760414758,0.00460925107973319,-0.792879608695087
246.603933723429,0.00463129079095506,-0.794709540177635
247.172414501608,0.0046534322624736,-0.796543705032648
247.742205763323,0.00467567596426153,-0.798382113122714
248.313310529552,0.00469802236848448,-0.80022477433387
248.885731828234,0.00472047194946815,-0.802071698575674
249.45947269429,0.00474302518373292,-0.803922895781264
250.034536169638,0.00476568255001493,-0.805778375907391
250.610925303206,0.00478844452924873,-0.807638148934522
251.188643150953,0.00481131160459988,-0.809502224866855
251.76769277588,0.0048342842614649,-0.811370613732407
252.348077248052,0.00485736298747311,-0.813243325583078
252.929799644609,0.00488054827252123,-0.815120370494685
253.512863049785,0.00490384060877521,-0.817001758567041
254.097270554925,0.00492724049065859,-0.818887499924021
254.683025258499,0.0049507484148813,-0.820777604713605
255.270130266119,0.00497436488046275,-0.822672083107946
255.858588690559,0.0049980903887143,-0.824570945303446
256.448403651766,0.00502192544327973,-0.826474201520792
257.039578276881,0.00504587055011389,-0.828381862005038
257.632115700252,0.00506992621751155,-0.830293937025653
258.226019063454,0.00509409295613812,-0.832210436876588
258.821291515303,0.00511837127899099,-0.834131371876354
259.417936211876,0.00514276170146116,-0.836056752368044
260.015956316521,0.00516726474129647,-0.837986588719442
260.615354999884,0.00519188091866899,-0.839920891323049
261.216135439915,0.00521661075612287,-0.841859670596171
261.818300821893,0.00524145477864361,-0.843802936980971
262.421854338438,0.00526641351363485,-0.845750700944522
263.026799189532,0.00529148749092596,-0.847702972978897
263.633138582532,0.00531667724281629,-0.8496597636012
264.240875732189,0.00534198330404419,-0.851621083353665
264.850013860664,0.00536740621182934,-0.853586942803688
265.460556197548,0.00539294650587839,-0.855557352543905
266.072505979875,0.00541860472839451,-0.857532323192264
266.685866452142,0.00544438142407345,-0.859511865392076
267.300640866325,0.00547027714013805,-0.861495989812082
267.916832481897,0.00549629242633049,-0.863484707146531
268.534444565845,0.00552242783496419,-0.865478028115217
269.153480392685,0.00554868392087357,-0.867475963463586
269.773943244486,0.00557506124144865,-0.869478523962757
270.395836410878,0.00560156035669466,-0.871485720409622
271.019163189078,0.0056281818291857,-0.87349756362689
271.643926883902,0.00565492622409349,-0.875514064463163
272.270130807785,0.00568179410919305,-0.877535233793001
272.897778280798,0.00570878605491658,-0.879561082516985
273.526872630665,0.00573590263429546,-0.881591621561795
274.157417192782,0.00576314442303724,-0.883626861880259
274.789415310233,0.0057905119994947,-0.885666814451428
275.42287033381,0.0058180059447004,-0.887711490280657
276.057785622028,0.00584562684236849,-0.889760900399648
276.694164541145,0.0058733752789119,-0.891815055866532
277.332010465177,0.00590125184347308,-0.89387396776594
277.971326775922,0.00592925712788918,-0.89593764720906
278.61211686297,0.00595739172674779,-0.898006105333711
279.254384123727,0.00598565623738294,-0.90007935330441
279.89813196343,0.00601405125989045,-0.902157402312449
280.543363795165,0.00604257739713928,-0.904240263575945
281.190083039887,0.0060712352547965,-0.906327948339934
281.838293126439,0.00610002544129628,-0.908420467876417
282.487997491564,0.00612894856793232,-0.910517833484448
283.139199579931,0.00615800524879017,-0.912620056490181
283.791902844149,0.00618719610080498,-0.914727148246968
284.446110744785,0.00621652174375554,-0.916839120135412
285.101826750384,0.00624598280030077,-0.91895598356344
285.759054337488,0.00627557989596992,-0.92107774996637
286.417796990651,0.00630531365918749,-0.92320443080699
287.078058202462,0.00633518472128079,-0.925336037575624
287.73984147356,0.00636519371648172,-0.927472581790213
288.403150312653,0.00639534128199021,-0.929614074996355
289.06798823654,0.00642562805792204,-0.931760528767425
289.734358770125,0.00645605468735494,-0.933911954704606
290.402265446438,0.00648662181634768,-0.936068364436977
291.071711806653,0.00651733009394576,-0.938229769621594
291.742701400109,0.00654818017220238,-0.940396181943537
292.415237784326,0.0065791727061629,-0.942567613116018
293.089324525025,0.00661030835391863,-0.944744074880416
293.764965196146,0.00664158777660669,-0.946925579006391
294.442163379869,0.00667301163840979,-0.949112137291911
295.120922666631,0.00670458060657927,-0.951303761563364
295.801246655147,0.00673629535147148,-0.953500463675618
296.483138952427,0.00676815654651873,-0.955702255512089
297.166603173795,0.00680016486828888,-0.957909148984828
297.851642942911,0.0068323209964543,-0.960121156034587
298.538261891788,0.00686462561384568,-0.962338288630895
299.226463660811,0.00689707940645763,-0.964560558772128
299.916251898757,0.00692968306342923,-0.966787978485606
300.607630262815,0.0069624372771113,-0.969020559827634
301.300602418604,0.00699534274305273,-0.971258314883607
301.995172040194,0.0070284001600138,-0.973501255768076
302.691342810123,0.00706161022997562,-0.975749394624812
303.389118419419,0.0070949736581862,-0.978002743626922
304.08850256762,0.00712849115313905,-0.980261314976858
304.78949896279,0.0071621634266135,-0.982525120906566
305.492111321543,0.00719599119367061,-0.984794173677514
306.19634336906,0.00722997517268383,-0.987068485580794
306.902198839108,0.00726411608534654,-0.989348068937191
307.609681474063,0.0072984146567007,-0.991632936097254
308.318795024927,0.00733287161511359,-0.993923099441395
309.029543251351,0.00736748769235465,-0.996218571379943
309.74192992165,0.00740226362354907,-0.998519364353243
310.455958812827,0.00743720014724114,-1.00082549083171
311.171633710593,0.00747229800538249,-1.00313696331595
311.888958409385,0.00750755794333962,-1.00545379433679
312.607936712387,0.00754298070996687,-1.0077759964554
313.32857243155,0.00757856705754269,-1.01010358226333
314.050869387613,0.00761431774184065,-1.01243656438264
314.774831410123,0.00765023352213118,-1.01477495546593
315.500462337454,0.0076863151611833,-1.01711876819647
316.227766016829,0.0077225634253222,-1.01946801528824
316.956746304341,0.00775897908437891,-1.02182270948603
317.687407064968,0.00779556291177485,-1.02418286356552
318.419752172604,0.00783231568449468,-1.02654849033337
319.153785510067,0.00786923818311491,-1.02891960262727
319.889510969131,0.00790633119183842,-1.03129621331606
320.626932450538,0.00794359549846527,-1.0336783352998
321.366053864023,0.0079810318944638,-1.03606598150985
322.106879128335,0.00801864117497423,-1.03845916490894
322.849412171255,0.0080564241387776,-1.04085789849127
323.593656929619,0.00809438158836683,-1.0432621952826
324.33961734934,0.00813251432995802,-1.04567206834032
325.087297385425,0.00817082317347674,-1.04808753075353
325.836701002,0.00820930893262135,-1.05050859564313
326.587832172327,0.00824797242481269,-1.05293527616193
327.340694878829,0.00828681447129589,-1.05536758549468
328.09529311311,0.00832583589708431,-1.05780553685822
328.851630875974,0.0083650375310228,-1.0602491435015
329.609712177449,0.00840442020577979,-1.06269841870572
330.369541036806,0.00844398475789903,-1.06515337578437
331.131121482582,0.00848373202775694,-1.06761402808338
331.894457552601,0.00852366285964326,-1.07008038898113
332.659553293995,0.0085637781017396,-1.07255247188859
333.426412763226,0.00860407860616928,-1.07503029024938
334.195040026105,0.00864456522898161,-1.07751385753989
334.965439157818,0.00868523883018825,-1.08000318726933
335.737614242945,0.00872610027377447,-1.08249829297983
336.511569375481,0.00876715042774513,-1.08499918824654
337.287308658859,0.00880839016408586,-1.08750588667772
338.064836205972,0.00884982035884177,-1.0900184019148
338.844156139193,0.00889144189211715,-1.09253674763249
339.625272590399,0.00893325564804822,-1.0950609375389
340.408189700991,0.00897526251490301,-1.09759098537556
341.192911621919,0.00901746338503869,-1.10012690491757
341.979442513699,0.00905985915495521,-1.10266870997365
342.76778654644,0.00910245072526997,-1.10521641438628
343.557947899865,0.0091452390008061,-1.10777003203172
344.349930763328,0.00918822489053824,-1.11032957682019
345.143739335846,0.00923140930767124,-1.11289506269587
345.939377826112,0.00927479316962436,-1.11546650363706
346.736850452522,0.0093183773980638,-1.11804391365622
347.536161443196,0.00936216291891001,-1.12062730680012
348.337315036002,0.00940615066238751,-1.12321669714989
349.140315478576,0.0094503415630149,-1.12581209882113
349.945167028347,0.0094947365596142,-1.12841352596399
350.751873952558,0.0095393365953856,-1.13102099276327
351.560440528288,0.00958414261787444,-1.13363451343853
352.370871042477,0.00962915557901513,-1.13625410224417
353.183169791947,0.00967437643514625,-1.13887977346952
353.997341083424,0.00971980614702947,-1.14151154143893
354.813389233565,0.00976544567986653,-1.14414942051189
355.631318568975,0.0098112960033432,-1.14679342508311
356.451133426234,0.00985735809160777,-1.14944356958262
357.272838151918,0.00990363292334962,-1.15209986847586
358.096437102625,0.0099501214817469,-1.15476233626377
358.921934644995,0.00999682475455089,-1.1574309874829
359.749335155732,0.0100437437340915,-1.16010583670554
360.578643021632,0.0100908794172593,-1.16278689853973
